20.24(0.0, 0.2, 0.0)
20.24(0.0, 0.2, 0.0)
20.24(0.0, 0.2, 0.0)
0,0
22.86(0.0, 0.2, -0.1)
22.86(0.0, 0.2, -0.1)
22.86(0.0, 0.2, -0.1)
0,0
0,1
0,2
0,3
17.9151(-0.6, -12.0, -3.5)
19.10399(-0.6, -12.1, -3.5)
37.77065(0.0, -14.1, -5.9)
0,4
34.56784(0.9, -20.0, 6.0)
36.26784(0.9, -20.2, 6.1)
38.39006(0.2, -20.4, 6.1)
54.34561(0.0, -22.1, 8.5)
0,5
30.41769(0.9, -25.7, -6.4)
1,0
1,1
8.486145(-0.7, -33.8, -3.4)
23.85281(0.4, -35.5, -5.9)
27.49725(0.1, -35.9, -5.9)
36.23059(-0.2, -36.8, -6.8)
1,2
6.509155(0.6, -38.8, 3.6)
1,3
12.28268(-0.8, -43.6, -3.5)
1,4
16.78043(0.6, -48.4, 6.1)
1,5
8.608337(-0.8, -51.5, -3.5)
2,0
26.96924(0.2, -57.3, 8.9)
2,1
2,2
7.031799(-0.6, -62.2, 3.6)
2,3
2,4
9.031006(0.6, -69.7, 3.6)
2,5
19.91333(0.1, -74.4, -5.9)
31.39111(0.0, -75.7, -8.3)
3,0
30.12982(-0.5, -79.4, 6.0)
32.14093(-0.6, -79.6, 6.1)
37.19647(-0.9, -80.1, 6.5)
3,1
12.59564(-0.5, -82.6, -3.4)
3,2
9.13385(0.6, -85.9, 3.6)
20.76715(-0.6, -87.2, 6.1)
3,3
12.21497(-0.6, -89.6, -3.4)
32.37054(0.8, -91.8, -8.3)
3,4
15.58746(-0.1, -93.7, 6.1)
26.26526(0.0, -94.9, 8.7)
3,5
13.49005(-0.9, -96.6, -3.5)
33.64557(0.8, -98.8, -8.4)
4,0
10.36273(0.7, -100.2, 3.6)
23.01831(-0.9, -101.6, 6.0)
28.79608(0.1, -102.2, 6.8)
4,1
9.527466(0.1, -104.6, -3.5)
28.44971(-0.3, -106.7, -8.3)
4,2
11.5094(-0.5, -108.4, 3.6)
32.40942(-0.1, -110.6, 8.7)
4,3
10.30334(-0.1, -111.9, -3.4)
21.83667(0.6, -113.2, -5.9)
32.52551(0.8, -114.3, -8.4)
4,4
15.79797(0.3, -116.4, 6.0)
4,5
11.75745(0.5, -119.3, -3.5)
5,0
15.37073(0.4, -122.7, 6.0)
29.55969(-0.9, -124.3, 8.6)
5,1
9.825928(-0.7, -125.6, -3.4)
22.35925(0.2, -127.0, -5.9)
30.30371(0.4, -127.8, -8.3)
5,2
6.55249(0.5, -128.8, 3.6)
17.48584(-0.7, -130.0, 5.9)
5,3
19.42236(0.0, -133.3, -5.8)
20.47791(0.1, -133.5, -6.0)
30.65564(0.7, -134.5, -8.3)
5,4
13.22729(0.2, -136.3, 6.1)
23.39392(-1.0, -137.4, 8.6)
5,5
23.10596(-0.7, -140.1, -8.3)
6,0
6,1
11.52002(-0.4, -144.5, -4.0)
6,2
9.944946(0.1, -147.6, 4.0)
15.63391(-0.5, -148.2, 6.0)
25.20056(0.5, -149.2, 8.5)
6,3
10.23608(-0.8, -150.6, -3.4)
17.46936(0.0, -151.4, -5.8)
6,4
15.51782(-0.4, -154.5, 6.0)
24.73999(-1.0, -155.5, 8.6)
6,5
16.4303(-0.2, -157.5, -5.9)
7,0
7,1
10.56982(0.4, -163.2, -3.4)
7,2
14.86548(-0.3, -167.7, 6.1)
24.65442(-0.5, -168.8, 8.4)
7,3
12.77905(0.1, -170.5, -3.8)
20.61243(-0.6, -171.4, -5.9)
7,4
20.26086(-0.7, -174.8, 6.0)
29.18311(-0.5, -175.7, 8.5)
7,5
22.84241(0.0, -178.4, -8.4)
8,0
17.177(0.3, -180.6, 6.2)
19.97705(-0.5, -180.9, 6.9)
8,1
26.62866(0.5, -184.4, -8.2)
8,2
6.664673(0.0, -185.5, 4.0)
20.74243(0.2, -187.0, 8.5)
8,3
10.30884(0.1, -188.3, -3.4)
8,4
13.47852(0.3, -191.8, 6.0)
8,5
17.44495(-0.2, -194.7, -5.9)
9,0
7.935669(-0.7, -196.8, 3.5)
15.58008(0.1, -197.6, 6.0)
9,1
7.71875(0.4, -199.8, -3.5)
14.7854(-0.1, -200.5, -5.9)
9,2
16.04236(-0.1, -203.5, 6.1)
22.48669(0.0, -204.2, 8.4)
9,3
13.27649(-0.2, -205.9, -5.8)
21.64319(0.5, -206.9, -8.3)
9,4
9.688721(0.6, -208.2, 3.4)
