44.02(-0.1, 1.6, -0.3)
44.02(-0.1, 1.6, -0.3)
44.02(-0.1, 1.6, -0.3)
0,0
0,1
26.27622(0.2, -9.1, -5.8)
27.58733(0.5, -9.2, -6.0)
0,2
0,3
26.5636(-0.6, -18.9, -3.5)
41.31915(-0.6, -20.5, -8.4)
0,4
8.098724(-0.1, -22.0, 3.6)
0,5
6.699371(-0.2, -24.4, -3.5)
24.64383(-0.1, -26.4, -8.6)
1,0
6.345642(-0.1, -27.4, 3.5)
23.76788(0.5, -29.3, 8.3)
1,1
7.178497(0.4, -30.5, -3.5)
23.27847(0.2, -32.3, -8.4)
26.02292(-0.2, -32.6, -8.9)
1,2
7.002441(0.0, -33.4, 3.6)
16.258(0.4, -34.4, 5.9)
24.61356(0.0, -35.3, 8.4)
1,3
14.17068(0.5, -37.2, -6.0)
1,4
6.338959(0.2, -39.2, 3.5)
7.516724(0.2, -39.4, 3.8)
15.72784(0.2, -40.2, 6.0)
1,5
7.741211(0.1, -42.4, -4.0)
14.35233(-0.5, -43.1, -5.9)
2,0
7.631287(-0.1, -45.1, 3.5)
25.95349(-0.4, -47.1, 8.4)
2,1
15.32935(0.1, -49.1, -6.1)
24.49603(0.2, -50.1, -8.3)
2,2
5.64325(-0.6, -51.1, 3.5)
21.40991(-0.8, -52.8, 8.4)
2,3
5.17572(-0.3, -53.6, -3.5)
13.98682(-0.6, -54.6, -6.0)
2,4
8.588684(-0.7, -56.7, 3.5)
22.9776(-0.7, -58.3, 8.4)
2,5
6.145508(0.4, -59.3, -3.6)
16.0788(0.0, -60.4, -6.0)
24.83435(-0.3, -61.3, -8.4)
3,0
6.658997(-0.4, -62.5, 3.5)
18.32568(0.1, -63.7, 6.1)
27.78119(0.1, -64.8, 8.4)
3,1
5.869385(0.8, -65.7, -3.5)
13.36938(0.3, -66.6, -6.0)
23.02496(0.2, -67.6, -8.9)
3,2
5.136902(0.4, -68.4, 3.5)
24.53687(0.4, -70.5, 8.4)
3,3
3,4
15.08618(0.0, -75.7, 6.1)
24.09729(0.4, -76.7, 8.4)
3,5
16.92157(0.2, -78.9, -5.9)
27.44379(-0.2, -80.0, -8.3)
31.81042(0.1, -80.5, -9.1)
4,0
8.370117(0.0, -81.4, 3.6)
4,1
15.95331(-0.1, -85.8, -6.0)
28.45331(-0.2, -87.2, -8.7)
4,2
14.16815(0.1, -89.1, 6.1)
4,3
4.901611(0.3, -90.6, -3.6)
12.29047(-0.4, -91.4, -6.0)
4,4
5.845764(-0.3, -93.2, 3.6)
23.60132(-0.4, -95.2, 8.4)
4,5
4.39209(-0.5, -96.0, -3.5)
15.63654(0.0, -97.3, -6.0)
28.21436(0.2, -98.7, -8.9)
5,0
6.406128(0.0, -99.4, 3.6)
19.06171(0.0, -100.8, 6.0)
29.16168(0.1, -101.9, 8.8)
5,1
6.013367(0.3, -102.8, -3.6)
5,2
14.53607(0.6, -106.3, 6.0)
5,3
5.993286(0.6, -108.3, -3.6)
15.02661(0.0, -109.3, -6.0)
22.9043(-0.1, -110.1, -8.4)
5,4
15.83875(-0.2, -112.1, 6.0)
5,5
6.040527(-0.3, -114.0, -3.5)
15.80725(-0.1, -115.1, -6.0)
6,0
6,1
24.19849(0.4, -121.3, -8.4)
6,2
21.71191(0.5, -124.0, 8.4)
6,3
5.912964(0.2, -125.0, -3.6)
21.92407(0.7, -126.8, -8.4)
6,4
4.24707(0.4, -127.6, 3.4)
19.62476(0.2, -129.2, 8.4)
6,5
5.357056(0.0, -130.0, -3.5)
12.40149(0.0, -130.8, -5.8)
21.20154(-0.6, -131.7, -8.4)
7,0
7,1
13.06909(-0.4, -136.1, -6.0)
21.90234(0.2, -137.1, -8.4)
25.96912(-0.1, -137.5, -9.0)
7,2
7,3
15.36023(-0.2, -141.8, -5.9)
26.49353(-0.1, -143.0, -8.4)
7,4
7,5
12.94385(0.4, -148.0, -6.0)
8,0
16.56812(0.3, -151.4, 8.4)
8,1
5.147827(0.1, -152.2, -3.5)
22.39221(0.5, -154.1, -8.5)
8,2
11.24902(0.2, -155.6, 6.0)
8,3
8,4
8,5
4.547241(-0.6, -162.2, -3.6)
20.05835(-0.1, -163.9, -8.6)
9,0
9,1
4.969604(-0.5, -167.1, -3.6)
13.51404(0.6, -168.0, -6.0)
9,2
4.11438(0.6, -169.6, 3.6)
9,3
9,4
4.224854(-0.6, -174.5, 3.4)
7.780396(-1.0, -174.9, 4.2)
12.80261(-0.1, -175.5, 5.9)
9,5
4.179443(-0.6, -176.8, -3.6)
10,0
6.745361(0.8, -179.5, 3.5)
10,1
10.32629(0.5, -183.1, -3.5)
10,2
7.653198(0.0, -186.3, 3.5)
24.18652(-0.2, -188.1, 8.4)
10,3
15.94373(0.2, -190.2, -6.6)
10,4
6.623047(0.4, -192.0, 3.5)
20.87854(0.6, -193.5, 8.4)
10,5
7.48999(0.4, -194.7, -3.5)
25.54553(0.7, -196.6, -8.5)
11,0
6.604126(0.6, -197.6, 3.6)
21.09302(0.0, -199.2, 8.4)
11,1
8.616577(0.1, -200.4, -3.7)
